,Book_id,True_title,author,title,url,view,similarity,isnotVol,status,Used
0,3374,Greyslaer A Romance Of The Mohawk,Charles Fenno Hoffman,Vol 2: Greyslaer: A Romance of the Mohawk,/details/greyslaeraroman04hoffgoog,215,0.837837838,FALSE,Normal,
1,3374,Greyslaer A Romance Of The Mohawk,"Hoffman, Charles Fenno, 1806-1884",Greyslaer [microform] : a romance of the Mohawk,/details/cihm_38675,467,0.725,TRUE,Normal,1
2,3374,Greyslaer A Romance Of The Mohawk,Charles Fenno Hoffman,Vol 1: Greyslaer: A Romance of the Mohawk,/details/greyslaeraroman03hoffgoog,260,0.837837838,FALSE,Normal,
3,3374,Greyslaer A Romance Of The Mohawk,"Hoffman, Charles Fenno, 1806-1884",Greyslaer [microform] : a romance of the Mohawk,/details/cihm_38674,380,0.725,TRUE,Normal,
4,3374,Greyslaer A Romance Of The Mohawk,"Hoffman, Charles Fenno, 1806-1884",Vol 2: Greyslaer; a romance of the Mohawk,/details/greyslaerromance02hoffiala,851,0.783783784,FALSE,Normal,
5,3374,Greyslaer A Romance Of The Mohawk,Charles Fenno Hoffman,Greyslaer: A Romance of the Mohawk,/details/greyslaeraroman02hoffgoog,247,0.925373134,TRUE,Normal,
6,3374,Greyslaer A Romance Of The Mohawk,Charles Fenno Hoffman,Greyslaer: A Romance of the Mohawk,/details/greyslaeraroman01hoffgoog,245,0.925373134,TRUE,Normal,
7,3374,Greyslaer A Romance Of The Mohawk,Charles Fenno Hoffman,Greyslaer: a romance of the Mohawk,/details/greyslaeraroman00hoffgoog,464,0.865671642,TRUE,Normal,
8,3374,Greyslaer A Romance Of The Mohawk,"Hoffman, Charles Fenno, 1806-1884",Vol 1: Greyslaer: a romance of the Mohawk,/details/greyslaerromance01hoffrich,773,0.783783784,FALSE,Normal,
9,3374,Greyslaer A Romance Of The Mohawk,"Hoffman, Charles Fenno, 1806-1884",Vol 2: Greyslaer: a romance of the Mohawk,/details/greyslaerromance02hoffrich,760,0.783783784,FALSE,Normal,
0,3372,The Roman Traitor A True Tale Of The Republic,"Herbert, Henry William, 1807-1858; Making of America Project","The Roman traitor or, The days of Cicero, Cato and Cataline. A true tale of the republic",/details/romantraitor00herbrich,1134,0.45112782,TRUE,Normal,1
0,3380,Captain Kyd Or The Wizard Of The Sea,"Ingraham, Joseph Holt, 1809-1860","Captain Kyd, Vol. II or, The Wizard of the Sea",/details/captainkydvoliio35810gut,293,0.804878049,TRUE,Normal,1
1,3380,Captain Kyd Or The Wizard Of The Sea,"Ingraham, Jonathon Holt","Captain Kyd (Vol 1 of 2) or, The Wizard of the Sea",/details/captainkydvolofo36030gut,285,0.76744186,TRUE,Normal,
2,3380,Captain Kyd Or The Wizard Of The Sea,"Ingraham, J. H. (Joseph Holt), 1809-1860","Vol 1: Captain Kyd; or, The wizard of the sea. A romance",/details/captainkydorwiza01ingriala,575,0.673913043,FALSE,Normal,
0,3382,Lafitte The Pirate Of The Gulf,"Ingraham, J. H. (Joseph Holt), 1809-1860",Lafitte : the pirate of the gulf,/details/lafittepirateof00ingr,330,0.806451613,TRUE,Normal,
1,3382,Lafitte The Pirate Of The Gulf,"Ingraham, J. H. (Joseph Holt), 1809-1860",Vol v.1: Lafitte: the pirate of the Gulf,/details/lafittepirateofg01ingr,930,0.742857143,FALSE,Normal,
2,3382,Lafitte The Pirate Of The Gulf,"Ingraham, J. H. (Joseph Holt), 1809-1860",Lafitte: the pirate of the Gulf,/details/lafittepirateofg00ingr,1136,0.852459016,TRUE,Normal,1
0,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,Sylvester Judd,"Margaret: A Tale of the Real and Ideal, Blight and Bloom; Including Sketches of a Place Not ...",/details/margaretatalere02juddgoog,321,0.653594771,TRUE,Normal,
1,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Margaret: a tale of the real and the ideal, blight and bloom; including sketches of a place not before described, called Mons Christi..",/details/margaretatalere04juddgoog,415,0.487046632,TRUE,Normal,1
2,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Margaret [microform] : a tale of the real and the ideal, blight and bloom ; including sketches of a place not before described, called Mons Christi",/details/margaretatalere03juddgoog,338,0.458536585,TRUE,Normal,
3,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Vol 2: Margaret [microform] : a tale of the real and the ideal, blight and bloom ; including sketches of a place not before described, called Mons Christi",/details/margaretatalere00juddgoog,238,0.443396226,FALSE,Normal,
4,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Vol 1: Margaret [microform] : a tale of the real and the ideal, blight and bloom ; including sketches of a place not before described, called Mons Christi",/details/margaretatalere01juddgoog,249,0.443396226,FALSE,Normal,
5,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Vol 2: Margaret: a tale of the real and the ideal, blight and bloom; including sketches of a place not before described, called Mons Christi..",/details/margarettaleofre02juddiala,876,0.47,FALSE,Normal,
6,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Vol 1: Margaret: a tale of the real and the ideal, blight and bloom; including sketches of a place not before described, called Mons Christi..",/details/margarettaleofre01juddiala,537,0.47,FALSE,Normal,
7,3394,Margaret A Tale Of The Real And The Ideal Blight And Bloom,"Judd, Sylvester, 1813-1853","Vol 2: Margaret: a tale of the real and the ideal, blight and bloom; including sketches of a place not before described, called Mons Christi",/details/margaretreal02juddrich,468,0.474747475,FALSE,Normal,
0,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife05kirkgoog,167,1,TRUE,Normal,
1,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife03kirkgoog,165,1,TRUE,Normal,
2,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife01kirkgoog,142,1,TRUE,Normal,
3,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife04kirkgoog,397,1,TRUE,Normal,
4,3400,Forest Life,"Kirkland, Caroline M. (Caroline Matilda), 1801-1864",Forest life,/details/forestlife00kirkuoft,516,0.909090909,TRUE,Normal,1
5,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife06kirkgoog,162,1,TRUE,Normal,
6,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife00kirkgoog,258,1,TRUE,Normal,
7,3400,Forest Life,Caroline Matilda Kirkland,Forest Life,/details/forestlife02kirkgoog,193,1,TRUE,Normal,
8,3400,Forest Life,"Kirkland, Caroline M. (Caroline Matilda), 1801-1864",Vol 1: Forest life,/details/forestlife07kirkgoog,254,0.689655172,FALSE,Normal,
0,3398,Swallow Barn Or A Sojourn In The Old Dominion,"Kennedy, John Pendleton, 1795-1870","Swallow barn; or, A sojourn in the Old Dominion",/details/swallowbarn00kenngoog,672,0.869565217,TRUE,Normal,
1,3398,Swallow Barn Or A Sojourn In The Old Dominion,"Kennedy, John Pendleton, 1795-1870","Swallow barn; or, A sojourn in the Old Dominion",/details/swallowbarnoras01kenngoog,770,0.869565217,TRUE,Normal,
2,3398,Swallow Barn Or A Sojourn In The Old Dominion,"Kennedy, John Pendleton, 1795-1870","Swallow barn; or, A sojourn in the Old Dominion",/details/swallowbarnoras02kenngoog,495,0.869565217,TRUE,Normal,
3,3398,Swallow Barn Or A Sojourn In The Old Dominion,"Kennedy, John Pendleton, 1795-1870","Swallow barn; or, A sojourn in the Old Dominion",/details/swallowbarnoras00kenngoog,1077,0.869565217,TRUE,Normal,1
0,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",The new priest in Conception Bay,/details/cu31924022209781,217,0.90625,TRUE,Normal,
1,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",The new priest in Conception Bay [microform],/details/cihm_40028,454,0.763157895,TRUE,Normal,
2,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",The new priest in Conception Bay [microform],/details/cihm_40029,300,0.763157895,TRUE,Normal,
3,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",The new priest in Conception Bay [microform],/details/cihm_28986,738,0.763157895,TRUE,Normal,1
4,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",Vol 1: The new priest in Conception Bay,/details/newpriestinconce01lowerich,297,0.816901408,FALSE,Normal,
5,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",Vol 2: The new priest in Conception Bay,/details/newpriestinconce02lowerich,274,0.816901408,FALSE,Normal,
6,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",Vol 1: The story of the new priest in Conception Bay [microform] :,/details/cihm_51560,611,0.591836735,FALSE,Normal,
7,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",The story of the new priest in Conception Bay [microform],/details/cihm_54114,322,0.651685393,TRUE,Normal,
8,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",Vol 2: The story of the new priest in Conception Bay [microform] :,/details/cihm_51561,343,0.591836735,FALSE,Normal,
9,3402,The New Priest In Conception Bay,"Lowell, Robert, 1816-1891",The story of the new priest in Conception Bay [microform],/details/cihm_54115,237,0.651685393,TRUE,Normal,
0,3408,Mardi And A Voyage Thither,Melville Herman,Mardi And A Voyage Thither,/details/in.ernet.dli.2015.3135,4,1,TRUE,Normal,
1,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891","Mardi: and A Voyage Thither, Vol. I (of 2)",/details/mardiandavoyaget13720gut,629,0.735294118,TRUE,Normal,
2,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891","Mardi: and A Voyage Thither, Vol. II (of 2)",/details/mardiandavoyaget13721gut,1791,0.724637681,TRUE,Normal,1
3,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891","Mardi, and a voyage thither",/details/mardivoyage00melvrich,164,0.830188679,TRUE,Normal,
4,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891","Vol 2: Mardi, and a voyage thither",/details/mardiandvoyageth02melvuoft,558,0.733333333,FALSE,Normal,
5,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891",Vol 2: Mardi : and a voyage thither,/details/mardiandvoyageth02melvrich,1324,0.721311475,FALSE,Normal,
6,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891. cn",Vol v.2: Mardi: and A voyage thither,/details/mardiandvoyageth02melv,827,0.741935484,FALSE,Normal,
7,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891",Vol 1: Mardi : and a voyage thither,/details/mardiandvoyageth01melvrich,1334,0.721311475,FALSE,Normal,
8,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891","Vol 1: Mardi : and, A voyage thither",/details/mardiandvoyageth01melvuoft,397,0.741935484,FALSE,Normal,
9,3408,Mardi And A Voyage Thither,"Melville, Herman, 1819-1891. cn",Vol v.1: Mardi: and A voyage thither,/details/mardiandvoyageth_01melv,447,0.741935484,FALSE,Normal,
0,3410,Typee A Peep At Polynesian Life,"Melville, Herman, 1819-1891; Melville, Herman, 1819-1891. Story of Toby",Typee : a peep at Polynesian life during a four months' residence in a valley of the Marquesas,/details/typeeapeepatpol01melvgoog,193,0.432,TRUE,Normal,
1,3410,Typee A Peep At Polynesian Life,"Melville, Herman, 1819-1891",Typee : a peep at Polynesian life. During a four months' residence in a valley of the Marquesas,/details/typeeapeepatpol02melvgoog,407,0.428571429,TRUE,Normal,
2,3410,Typee A Peep At Polynesian Life,"Melville, Herman, 1819-1891; Melville, Herman, 1819-1891. Story of Toby","Typee: a peep at Polynesian life, during a four months' residence in a valley of the Marquesas;",/details/cu31924022146694,817,0.428571429,TRUE,Normal,
3,3410,Typee A Peep At Polynesian Life,"Melville, Herman, 1819-1891",Typee : a peep at Polynesian life. During a four months' residence in a valley of the Marquesas,/details/typeepeep00melvrich,2271,0.428571429,TRUE,Normal,1
4,3410,Typee A Peep At Polynesian Life,Herman Melville,"Typee: A Peep at Polynesian Life, During a Four Months' Residence in the Valley of the Marquesas",/details/typeeapeepatpol00melvgoog,999,0.472440945,TRUE,Normal,
5,3410,Typee A Peep At Polynesian Life,"Melville, Herman, 1819-1891","Typee : a peep at Polynesian life, during a four months' residence in a valley of the Marquesas: the revised edition, with a sequel",/details/typeepeepatpolyn1849melv,333,0.333333333,TRUE,Normal,
6,3410,Typee A Peep At Polynesian Life,"Melville, Herman, 1819-1891; William Clowes and Sons. (1847) bkp CU-BANC; Craighead, R","Typee, or, A narrative of a four months' residence among the natives of a valley of the Marquesas Islands, or, a peep at Polynesian life",/details/typeeornarrative00melvrich,486,0.335329341,TRUE,Normal,
0,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Doctor Johns: being a narrative of certain events in the life of an orthodox minister of Connecticut,/details/doctorjohnsbein00mitcgoog,126,0.854271357,TRUE,Normal,
1,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Doctor Johns: being a narrative of certain events in the life of an orthodox minister of Connecticut,/details/cu31924022149508,168,0.854271357,TRUE,Normal,
2,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Doctor Johns : being a narrative of certain events in the life of an orthodox minister of Connecticut,/details/doctorjohnsbeing00mitcuoft,422,0.85,TRUE,Normal,
3,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Doctor Johns : being a narrative of certain events in the life of an orthodox minister of Connecticut,/details/doctorjohns00mitcrich,289,0.85,TRUE,Normal,
4,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Doctor Johns : being a narrative of certain events in the life of an Orthodox minister of Connecticut,/details/1890doctorjohnsb00mitcuoft,595,0.86,TRUE,Normal,1
5,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Vol 1: Doctor Johns : being a narrative of certain events in the life of an orthodox minister of Connecticut,/details/doctorjohnsbeing01mitciala,255,0.821256039,FALSE,Normal,
6,3412,Doctor Johns Being A Narrative Of Certain Events In The Life Of An Orthodox Minister Of Connecticut,"Mitchell, Donald Grant, 1822-1908",Vol 2: Doctor Johns : being a narrative of certain events in the life of an orthodox minister of Connecticut,/details/doctorjohnsbeing02mitciala,527,0.821256039,FALSE,Normal,
0,3416,The Lorgnette Or Studies Of The Town By An Opera Goer,"Mitchell, Donald Grant, 1822-1908","Vol 1: The lorgnette: or, Studies of the town. By an opera goer",/details/lorgnetteorstudi01mitcuoft,374,0.775862069,FALSE,Seperate into Volumes,1
0,3424,Logan A Family History,"Neal, John, 1793-1876","Vol 1: Logan, a family history ..",/details/logan00unkngoog,494,0.690909091,FALSE,Seperate into Volumes,1
0,3426,Randolph A Novel,"Neal, John, 1793-1876",Randolph : a novel / by the author of Logan and Seventy-six,/details/randolphnovelbya00nealrich,778,0.373333333,TRUE,Normal,1
0,3430,The Down Easters,"Neal, John, 1793-1876","The Down-easters, &c. &c. &c",/details/downeastersneal00nealiala,250,0.636363636,TRUE,Normal,
1,3430,The Down Easters,"Neal, John, 1793-1876","The Down-easters, &c. &c. &c",/details/downeastersccc00nealiala,359,0.636363636,TRUE,Normal,1
2,3430,The Down Easters,"Neal, John, 1793-1876; Snowden","Vol 2: The Down-easters, &c. &c. &c",/details/downeastersccc02nealrich,417,0.549019608,FALSE,Normal,
3,3430,The Down Easters,"Neal, John, 1793-1876; Snowden","Vol 1: The Down-easters, &c. &c. &c",/details/downeastersccc01nealrich,582,0.549019608,FALSE,Normal,
0,3432,Koningsmarke The Long Finne A Story Of The New World,"Paulding, James Kirke, 1778-1860","Vol 2: Koningsmarke, the long Finne, a story of the New World..",/details/koningsmarkelong02pauliala,393,0.8,FALSE,Normal,
1,3432,Koningsmarke The Long Finne A Story Of The New World,"Paulding, James Kirke, 1778-1860","Koningsmarke, the long Finne, a story of the New World..",/details/koningsmarkelong00pauliala,436,0.851851852,TRUE,Normal,1
2,3432,Koningsmarke The Long Finne A Story Of The New World,"Paulding, James Kirke, 1778-1860","Vol 2: Koningsmarke, the long Finne, a story of the New World..",/details/koningsmarkelonge02pauliala,500,0.8,FALSE,Normal,
0,3436,The Puritan And His Daughter,"Paulding, James Kirke, 1778-1860",Vol 1-2: The Puritan and his daughter,/details/puritanandhisda00paulgoog,497,0.769230769,TRUE,Normal,1
1,3436,The Puritan And His Daughter,"Paulding, James Kirke, 1778-1860",Vol 1: The puritan and his daughter,/details/puritanhisdaught01pauliala,311,0.761904762,FALSE,Normal,
2,3436,The Puritan And His Daughter,"Paulding, James Kirke, 1778-1860; Benedict, C. W",The puritan and his daughter,/details/puritandaughter00paulrich,349,0.857142857,TRUE,Normal,
3,3436,The Puritan And His Daughter,"Paulding, James Kirke, 1778-1860",The Puritan and his daughter,/details/puritanhisdaught00paul,366,0.892857143,TRUE,Normal,
13,3440,Tales Of The Grotesque And Arabesque,"Poe, Edgar Allan, 1809-1849; Stedman, Edmund Clarence, 1833-1908; Woodberry, George Edward, 1855-1930",Vol 7: The works of Edgar Allan Poe,/details/worksofedgarallan07poeeiala,1216,0.366197183,FALSE,Seperate into Volumes,1
0,3438,Westward Ho,"Paulding, James Kirke, 1778-1860",Westward ho,/details/westwardho00paul,290,0.909090909,TRUE,Normal,1
1,3438,Westward Ho,James Kirke Paulding,Vol 1: Westward Ho!: A Tale,/details/westwardhoatale01paulgoog,160,0.578947368,FALSE,Normal,
2,3438,Westward Ho,"Paulding, James Kirke, 1778-1860",Vol 1: Westward Ho! A tale,/details/westwardhotale01paulrich,502,0.594594595,FALSE,Normal,
3,3438,Westward Ho,"Paulding, James Kirke, 1778-1860",Vol 2: Westward Ho! A tale,/details/westwardhotale02paulrich,353,0.594594595,FALSE,Normal,
4,3438,Westward Ho,James Kirke Paulding,Vol 2: Westward Ho!: A Tale,/details/westwardhoatale00paulgoog,170,0.578947368,FALSE,Normal,
5,3438,Westward Ho,"Paulding, James Kirke, 1778-1860",Westward ho! A tale,/details/westwardhoatale02paulgoog,72,0.666666667,TRUE,Normal,
0,3444,Reuben And Rachel Or Tales Of Old Times,"Rowson, Mrs., 1762-1824; Sallie Bingham Center for Women's History and Culture. NcD","Reuben and Rachel, or, Tales of old times : a novel",/details/reubenrachelorta01rows,896,0.755555556,TRUE,Normal,1
